Name,I_BSDV_AX,I_BSDV_AY,I_BSDV_AZ,I_BSDV_IX,I_BSDV_IY,I_BSDV_IZ,I_BSDV_VY,I_BSDV_VPY,I_BSDV_VZ,I_BSDV_VPZ,I_BSDV_SURFACE,I_BSDV_WEIGHT,I_BSDV_D,I_BSDV_BF,I_BSDV_TW,I_BSDV_TF,I_BSDV_RA,I_BSDV_RI,I_BSDV_S,I_BSDV_ZY,I_BSDV_ZZ,I_BSDV_WX,I_BSDV_WY,I_BSDV_WZ,I_BSDV_GAMMA,I_BSDV_IOMEGA,I_BSDV_P1_LENGTH,I_BSDV_P1_THICKNESS,I_BSDV_P2_LENGTH,I_BSDV_P2_THICKNESS,I_BSDV_P3_LENGTH,I_BSDV_P3_THICKNESS,I_BSDV_P4_LENGTH,I_BSDV_P4_THICKNESS,I_BSDV_BF2,I_BSDV_TF2,I_BSDV_DIM1,I_BSDV_DIM2,I_BSDV_DIM3,I_BSDV_ANGLE1,I_BSDV_ANGLE2,
CEAB 120x10x0,0.00465,0.0,0.0,1.534e-07,6.46e-06,1.14397e-05,0.12,0.12,0.0332,0.0868,0.94059999398,356.96206,0.12,0.24,0.01,0.01,0.013,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,0.0,0.0,0.0,
CEAB 120x10x8,0.00465,0.0,0.0,1.534e-07,6.46e-06,1.20855e-05,0.124,0.124,0.0332,0.0868,0.94059999398,356.96206,0.12,0.248,0.01,0.01,0.013,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,8.0,0.0,0.0,
CEAB 120x10x10,0.00465,0.0,0.0,1.534e-07,6.46e-06,1.29383e-05,0.125,0.125,0.0332,0.0868,0.94059999398,356.96206,0.12,0.25,0.01,0.01,0.013,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,10.0,0.0,0.0,
CEAB 120x10x12,0.00465,0.0,0.0,1.534e-07,6.46e-06,1.3284e-05,0.126,0.126,0.0332,0.0868,0.94059999398,356.96206,0.12,0.252,0.01,0.01,0.013,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,12.0,0.0,0.0,
CEAB 120x10x15,0.00465,0.0,0.0,1.534e-07,6.46e-06,1.37594e-05,0.1275,0.1275,0.0332,0.0868,0.94059999398,356.96206,0.12,0.255,0.01,0.01,0.013,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,15.0,0.0,0.0,
CEAB 120x12x0,0.00552,0.0,0.0,2.62e-07,7.56e-06,1.38e-05,0.12,0.12,0.0341,0.0859,0.94059999398,423.64728,0.12,0.24,0.012,0.012,0.013,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,12.0,0.0,0.0,0.0,
CEAB 120x12x8,0.00552,0.0,0.0,2.62e-07,7.56e-06,1.45728e-05,0.124,0.124,0.0341,0.0859,0.94059999398,423.64728,0.12,0.248,0.012,0.012,0.013,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,12.0,8.0,0.0,0.0,
CEAB 120x12x10,0.00552,0.0,0.0,2.62e-07,7.56e-06,1.5622e-05,0.125,0.125,0.0341,0.0859,0.94059999398,423.64728,0.12,0.25,0.012,0.012,0.013,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,12.0,10.0,0.0,0.0,
CEAB 120x12x12,0.00552,0.0,0.0,2.62e-07,7.56e-06,1.60658e-05,0.126,0.126,0.0341,0.0859,0.94059999398,423.64728,0.12,0.252,0.012,0.012,0.013,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,12.0,12.0,0.0,0.0,
CEAB 120x12x15,0.00552,0.0,0.0,2.62e-07,7.56e-06,1.66054e-05,0.1275,0.1275,0.0341,0.0859,0.94059999398,423.64728,0.12,0.255,0.012,0.012,0.013,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,12.0,15.0,0.0,0.0,
CEAB 120x15x0,0.0068,0.0,0.0,5.06e-07,9.12e-06,1.74104e-05,0.12,0.12,0.0352,0.0848,0.94059999398,521.71378,0.12,0.24,0.015,0.015,0.013,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,15.0,0.0,0.0,0.0,
CEAB 120x15x8,0.0068,0.0,0.0,5.06e-07,9.12e-06,1.83739e-05,0.124,0.124,0.0352,0.0848,0.94059999398,521.71378,0.12,0.248,0.015,0.015,0.013,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,15.0,8.0,0.0,0.0,
CEAB 120x15x10,0.0068,0.0,0.0,5.06e-07,9.12e-06,1.96811e-05,0.125,0.125,0.0352,0.0848,0.94059999398,521.71378,0.12,0.25,0.015,0.015,0.013,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,15.0,10.0,0.0,0.0,
CEAB 120x15x12,0.0068,0.0,0.0,5.06e-07,9.12e-06,2.02339e-05,0.126,0.126,0.0352,0.0848,0.94059999398,521.71378,0.12,0.252,0.015,0.015,0.013,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,15.0,12.0,0.0,0.0,
CEAB 120x15x15,0.0068,0.0,0.0,5.06e-07,9.12e-06,2.09433e-05,0.1275,0.1275,0.0352,0.0848,0.94059999398,521.71378,0.12,0.255,0.015,0.015,0.013,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,15.0,15.0,0.0,0.0,
CEAB 150x10x0,0.00589,0.0,0.0,1.934e-07,1.295e-05,2.24226e-05,0.15,0.15,0.041,0.109,1.17802477194,451.1059,0.15,0.3,0.01,0.01,0.016,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,0.0,0.0,0.0,
CEAB 150x10x8,0.00589,0.0,0.0,1.934e-07,1.295e-05,2.34038e-05,0.154,0.154,0.041,0.109,1.17802477194,451.1059,0.15,0.308,0.01,0.01,0.016,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,8.0,0.0,0.0,
CEAB 150x10x10,0.00589,0.0,0.0,1.934e-07,1.295e-05,2.46935e-05,0.155,0.155,0.041,0.109,1.17802477194,451.1059,0.15,0.31,0.01,0.01,0.016,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,10.0,0.0,0.0,
CEAB 150x10x12,0.00589,0.0,0.0,1.934e-07,1.295e-05,2.52303e-05,0.156,0.156,0.041,0.109,1.17802477194,451.1059,0.15,0.312,0.01,0.01,0.016,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,12.0,0.0,0.0,
CEAB 150x10x15,0.00589,0.0,0.0,1.934e-07,1.295e-05,2.58891e-05,0.1575,0.1575,0.041,0.109,1.17802477194,451.1059,0.15,0.315,0.01,0.01,0.016,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,15.0,0.0,0.0,
CEAB 150x12x0,0.007,0.0,0.0,3.32e-07,1.522e-05,2.69949e-05,0.15,0.15,0.041,0.109,1.17802477194,535.44309,0.15,0.3,0.012,0.012,0.016,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,12.0,0.0,0.0,0.0,
CEAB 150x12x8,0.007,0.0,0.0,3.32e-07,1.522e-05,2.81686e-05,0.154,0.154,0.041,0.109,1.17802477194,535.44309,0.15,0.308,0.012,0.012,0.016,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,12.0,8.0,0.0,0.0,
CEAB 150x12x10,0.007,0.0,0.0,3.32e-07,1.522e-05,2.97108e-05,0.155,0.155,0.041,0.109,1.17802477194,535.44309,0.15,0.31,0.012,0.012,0.016,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,12.0,10.0,0.0,0.0,
CEAB 150x12x12,0.007,0.0,0.0,3.32e-07,1.522e-05,3.03527e-05,0.156,0.156,0.041,0.109,1.17802477194,535.44309,0.15,0.312,0.012,0.012,0.016,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,12.0,12.0,0.0,0.0,
CEAB 150x12x15,0.007,0.0,0.0,3.32e-07,1.522e-05,3.11868e-05,0.1575,0.1575,0.041,0.109,1.17802477194,535.44309,0.15,0.315,0.012,0.012,0.016,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,12.0,15.0,0.0,0.0,
CEAB 150x15x0,0.00864,0.0,0.0,6.42e-07,1.846e-05,3.38581e-05,0.15,0.15,0.043,0.107,1.17802477194,662.92954,0.15,0.3,0.015,0.015,0.016,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0,0.0,0.0,0.0,
CEAB 150x15x8,0.00864,0.0,0.0,6.42e-07,1.846e-05,3.53725e-05,0.154,0.154,0.043,0.107,1.17802477194,662.92954,0.15,0.308,0.015,0.015,0.016,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0,8.0,0.0,0.0,
CEAB 150x15x10,0.00864,0.0,0.0,6.42e-07,1.846e-05,3.73502e-05,0.155,0.155,0.043,0.107,1.17802477194,662.92954,0.15,0.31,0.015,0.015,0.016,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0,10.0,0.0,0.0,
CEAB 150x15x12,0.00864,0.0,0.0,6.42e-07,1.846e-05,3.81497e-05,0.156,0.156,0.043,0.107,1.17802477194,662.92954,0.15,0.312,0.015,0.015,0.016,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0,12.0,0.0,0.0,
CEAB 150x15x15,0.00864,0.0,0.0,6.42e-07,1.846e-05,3.91886e-05,0.1575,0.1575,0.043,0.107,1.17802477194,662.92954,0.15,0.315,0.015,0.015,0.016,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0,15.0,0.0,0.0,
CEAB 150x18x0,0.0102,0.0,0.0,1.096e-06,2.152e-05,4.06124e-05,0.15,0.15,0.044,0.106,1.17802477194,786.49333,0.15,0.3,0.018,0.018,0.016,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,18.0,0.0,0.0,0.0,
CEAB 150x18x8,0.0102,0.0,0.0,1.096e-06,2.152e-05,4.24789e-05,0.154,0.154,0.044,0.106,1.17802477194,786.49333,0.15,0.308,0.018,0.018,0.016,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,18.0,8.0,0.0,0.0,
CEAB 150x18x10,0.0102,0.0,0.0,1.096e-06,2.152e-05,4.49024e-05,0.155,0.155,0.044,0.106,1.17802477194,786.49333,0.15,0.31,0.018,0.018,0.016,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,18.0,10.0,0.0,0.0,
CEAB 150x18x12,0.0102,0.0,0.0,1.096e-06,2.152e-05,4.58549e-05,0.156,0.156,0.044,0.106,1.17802477194,786.49333,0.15,0.312,0.018,0.018,0.016,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,18.0,12.0,0.0,0.0,
CEAB 150x18x15,0.0102,0.0,0.0,1.096e-06,2.152e-05,4.71611e-05,0.1575,0.1575,0.044,0.106,1.17802477194,786.49333,0.15,0.315,0.018,0.018,0.016,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,18.0,15.0,0.0,0.0,
CEAB 200x16x0,0.0124,0.0,0.0,1.048e-06,4.801e-05,8.54236e-05,0.2,0.2,0.055,0.145,1.57630795725,951.24505,0.2,0.4,0.016,0.016,0.018,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,16.0,0.0,0.0,0.0,
CEAB 200x16x8,0.0124,0.0,0.0,1.048e-06,4.801e-05,8.82024e-05,0.204,0.204,0.055,0.145,1.57630795725,951.24505,0.2,0.408,0.016,0.016,0.018,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,16.0,8.0,0.0,0.0,
CEAB 200x16x10,0.0124,0.0,0.0,1.048e-06,4.801e-05,9.18156e-05,0.205,0.205,0.055,0.145,1.57630795725,951.24505,0.2,0.41,0.016,0.016,0.018,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,16.0,10.0,0.0,0.0,
CEAB 200x16x12,0.0124,0.0,0.0,1.048e-06,4.801e-05,9.33155e-05,0.206,0.206,0.055,0.145,1.57630795725,951.24505,0.2,0.412,0.016,0.016,0.018,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,16.0,12.0,0.0,0.0,
CEAB 200x16x15,0.0124,0.0,0.0,1.048e-06,4.801e-05,9.52595e-05,0.2075,0.2075,0.055,0.145,1.57630795725,951.24505,0.2,0.415,0.016,0.016,0.018,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,16.0,15.0,0.0,0.0,
CEAB 200x18x0,0.0139,0.0,0.0,1.486e-06,5.32e-05,9.66823e-05,0.2,0.2,0.056,0.144,1.57630795725,1059.1182,0.2,0.4,0.018,0.018,0.018,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,18.0,0.0,0.0,0.0,
CEAB 200x18x8,0.0139,0.0,0.0,1.486e-06,5.32e-05,9.98123e-05,0.204,0.204,0.056,0.144,1.57630795725,1059.1182,0.2,0.408,0.018,0.018,0.018,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,18.0,8.0,0.0,0.0,
CEAB 200x18x10,0.0139,0.0,0.0,1.486e-06,5.32e-05,0.000103881,0.205,0.205,0.056,0.144,1.57630795725,1059.1182,0.2,0.41,0.018,0.018,0.018,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,18.0,10.0,0.0,0.0,
CEAB 200x18x12,0.0139,0.0,0.0,1.486e-06,5.32e-05,0.00010557,0.206,0.206,0.056,0.144,1.57630795725,1059.1182,0.2,0.412,0.018,0.018,0.018,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,18.0,12.0,0.0,0.0,
CEAB 200x18x15,0.0139,0.0,0.0,1.486e-06,5.32e-05,0.00010776,0.2075,0.2075,0.056,0.144,1.57630795725,1059.1182,0.2,0.415,0.018,0.018,0.018,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,18.0,15.0,0.0,0.0,
CEAB 200x20x0,0.0153,0.0,0.0,2.02e-06,5.824e-05,0.000107187,0.2,0.2,0.057,0.143,1.57630795725,1176.798,0.2,0.4,0.02,0.02,0.018,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,20.0,0.0,0.0,0.0,
CEAB 200x20x8,0.0153,0.0,0.0,2.02e-06,5.824e-05,0.000110773,0.204,0.204,0.057,0.143,1.57630795725,1176.798,0.2,0.408,0.02,0.02,0.018,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,20.0,8.0,0.0,0.0,
CEAB 200x20x10,0.0153,0.0,0.0,2.02e-06,5.824e-05,0.000115405,0.205,0.205,0.057,0.143,1.57630795725,1176.798,0.2,0.41,0.02,0.02,0.018,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,20.0,10.0,0.0,0.0,
CEAB 200x20x12,0.0153,0.0,0.0,2.02e-06,5.824e-05,0.000117273,0.206,0.206,0.057,0.143,1.57630795725,1176.798,0.2,0.412,0.02,0.02,0.018,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,20.0,12.0,0.0,0.0,
CEAB 200x20x15,0.0153,0.0,0.0,2.02e-06,5.824e-05,0.000119693,0.2075,0.2075,0.057,0.143,1.57630795725,1176.798,0.2,0.415,0.02,0.02,0.018,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,20.0,15.0,0.0,0.0,
CEAB 200x24x0,0.0182,0.0,0.0,3.46e-06,6.788e-05,0.000129645,0.2,0.2,0.059,0.141,1.57630795725,1392.5443,0.2,0.4,0.024,0.024,0.018,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,24.0,0.0,0.0,0.0,
CEAB 200x24x8,0.0182,0.0,0.0,3.46e-06,6.788e-05,0.000133946,0.204,0.204,0.059,0.141,1.57630795725,1392.5443,0.2,0.408,0.024,0.024,0.018,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,24.0,8.0,0.0,0.0,
CEAB 200x24x10,0.0182,0.0,0.0,3.46e-06,6.788e-05,0.000139501,0.205,0.205,0.059,0.141,1.57630795725,1392.5443,0.2,0.41,0.024,0.024,0.018,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,24.0,10.0,0.0,0.0,
CEAB 200x24x12,0.0182,0.0,0.0,3.46e-06,6.788e-05,0.000141741,0.206,0.206,0.059,0.141,1.57630795725,1392.5443,0.2,0.412,0.024,0.024,0.018,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,24.0,12.0,0.0,0.0,
CEAB 200x24x15,0.0182,0.0,0.0,3.46e-06,6.788e-05,0.000144643,0.2075,0.2075,0.059,0.141,1.57630795725,1392.5443,0.2,0.415,0.024,0.024,0.018,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,24.0,15.0,0.0,0.0,
CEAB 250x25x0,0.0239,0.0,0.0,4.94e-06,0.000142,0.000263497,0.25,0.25,0.071,0.179,1.97459114256,1833.84355,0.25,0.5,0.025,0.025,0.02,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,25.0,0.0,0.0,0.0,
CEAB 250x25x8,0.0239,0.0,0.0,4.94e-06,0.000142,0.000271026,0.254,0.254,0.071,0.179,1.97459114256,1833.84355,0.25,0.508,0.025,0.025,0.02,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,25.0,8.0,0.0,0.0,
CEAB 250x25x10,0.0239,0.0,0.0,4.94e-06,0.000142,0.00027877,0.255,0.255,0.071,0.179,1.97459114256,1833.84355,0.25,0.51,0.025,0.025,0.02,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,25.0,10.0,0.0,0.0,
CEAB 250x25x12,0.0239,0.0,0.0,4.94e-06,0.000142,0.000281351,0.256,0.256,0.071,0.179,1.97459114256,1833.84355,0.25,0.512,0.025,0.025,0.02,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,25.0,12.0,0.0,0.0,
CEAB 250x25x15,0.0239,0.0,0.0,4.94e-06,0.000142,0.000286561,0.2575,0.2575,0.071,0.179,1.97459114256,1833.84355,0.25,0.515,0.025,0.025,0.02,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,25.0,15.0,0.0,0.0,
CEAB 250x28x0,0.0266,0.0,0.0,6.9e-06,0.0001562,0.000293265,0.25,0.25,0.072,0.178,1.97459114256,2039.7832,0.25,0.5,0.028,0.028,0.02,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,28.0,0.0,0.0,0.0,
CEAB 250x28x8,0.0266,0.0,0.0,6.9e-06,0.0001562,0.000301644,0.254,0.254,0.072,0.178,1.97459114256,2039.7832,0.25,0.508,0.028,0.028,0.02,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,28.0,8.0,0.0,0.0,
CEAB 250x28x10,0.0266,0.0,0.0,6.9e-06,0.0001562,0.000313135,0.255,0.255,0.072,0.178,1.97459114256,2039.7832,0.25,0.51,0.028,0.028,0.02,0.0048,0.01,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,28.0,10.0,0.0,0.0,
CEAB 250x28x12,0.0266,0.0,0.0,6.9e-06,0.0001562,0.000316035,0.256,0.256,0.072,0.178,1.97459114256,2039.7832,0.25,0.512,0.028,0.028,0.02,0.0048,0.012,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,28.0,12.0,0.0,0.0,
CEAB 250x28x15,0.0266,0.0,0.0,6.9e-06,0.0001562,0.000321833,0.2575,0.2575,0.072,0.178,1.97459114256,2039.7832,0.25,0.515,0.028,0.028,0.02,0.0048,0.015,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,28.0,15.0,0.0,0.0,
CEAB 250x32x0,0.0301,0.0,0.0,1.022e-05,0.0001745,0.000338204,0.25,0.25,0.074,0.176,1.97459114256,2314.3694,0.25,0.5,0.032,0.032,0.02,0.0048,0.0,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,32.0,0.0,0.0,0.0,
CEAB 250x32x8,0.0301,0.0,0.0,1.022e-05,0.0001745,0.000347775,0.254,0.254,0.074,0.176,1.97459114256,2314.3694,0.25,0.508,0.032,0.032,0.02,0.0048,0.008,0.0,0.0,0.0,2.84356e-33,2.15141e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,32.0,8.0,0.0,0.0,
